,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
788,"b'Though Fancal lacks the snazzy features of popular calendar apps like Sunrise , Tempo , and Peek , de Vries says its goal is to attract people who are still using paper to plan their days instead of "" hardcore calendar users who are looking to schedule every 15-minute slot . ""\n'","b'aunque fancal carece de las caracter\xc3\xadsticas elegantes de aplicaciones de calendario populares como sunrise , tempo , y peek , de vries dice que su objetivo es atraer a las personas que todav\xc3\xada utilizan papel para planificar sus d\xc3\xadas en lugar de los "" usuarios del hardcore de calendario que est\xc3\xa1n buscando para programar cada 15 - ranura minuto "" .'",b'no son celebridades encuentran estan son y son son sale en ocurrido',"b'aunque fancal carece de caracter\xc3\xadsticas elegantes de aplicaciones de calendario populares como sunrise , tempo y peek , de vries dice que su objetivo es atraer a las personas que todav\xc3\xada utilizan papel para planificar sus d\xc3\xadas en lugar de los "" usuarios hardcore de calendarios que est\xc3\xa1n buscando programar cada brecha de 15 minutos "" .'"
789,"b""@ Tom _ Bergeron didn 't even read my name .\n""",b'@ tom _ bergeron ni siquiera ley\xc3\xb3 mi nombre .',b'no estaba estaba programa en su ciudad en y el personas .',b'@ tom _ bergeron ni siquiera ley\xc3\xb3 mi nombre .'
790,"b'"" Yes it is diminishing in value , and that \'s why it is important that we reverse that trend very quickly , imminently .\n'","b'"" s\xc3\xad , est\xc3\xa1 disminuyendo en valor , y por eso es importante que revocamos esa tendencia muy r\xc3\xa1pidamente , de forma inminente .'",b'\xc2\xbf son de gente a yo a las personas ya encuentra a ella por gente a estaba personas ninguna en la gente no son trayendo a encuentra que puede son cree lastima como el rapidamente .',"b'"" s\xc3\xad , est\xc3\xa1 disminuyendo en valor , y por eso es importante que revoquemos esa tendencia r\xc3\xa1pidamente , de forma inminente .'"
791,b'Sofia Vergara is moving on up \xe2\x80\x94 being an award winning actress obviously has its perks !\n',b'sofia vergara se est\xc3\xa1 moviendo en arriba - siendo un premio actriz ganadora obviamente tiene sus ventajas !',"b'cientos de personas cuesta una super recientes bisexuales , llena de llena de sus fanaticos masculinos , porque otra el multimillonario bisexuales , utiliza su reciente recientes bisexuales de deliciosamente mas de su recientes sido hooters de su reciente grandes cine de su recientes ?'","b'sofia vergara se mueve hacia arriba - el hecho de ser una actriz premiada , obviamente , tiene sus ventajas !'"
792,b'And you really should give both of them a noogie .\n',b'y que realmente debe dar a ambos una noogie .',b'curiosos debe ir siempre revelando explicitamente el mensaje de contagiosa de tweets son personas son personas pueden gente que siempre ayudara son siempre incluyan personas estaba ya son utiliza hubieramos detenido por personas a unidas son aun haciendo como no para ciertas gente quiere la gente como hacer un ex',b'y que realmente les debe dar a ambos un coscorr\xc3\xb3n .'
793,"b'Her memory and language skills were poor , she had not been sleeping , and she seemed delusional .\n'","b'sus habilidades de memoria y lenguaje eran pobres , no hab\xc3\xada estado durmiendo , y ella parec\xc3\xada delirante .'",b'una estado son y ella habia estado son mas son otros dejen son contra habia estado negar como habian dormido habian ?',"b'sus habilidades de memoria y lenguaje eran pobres , no hab\xc3\xada durmido , y ella parec\xc3\xada delirante .'"
794,"b'And last summer , we made a second investment in this sector , in Sidecar .\n'","b'y el verano pasado , hicimos una segunda inversi\xc3\xb3n en este sector , en el sidecar .'",b'curiosos del gente de su afueras .',"b'y el verano pasado , hicimos una segunda inversi\xc3\xb3n en este sector , en el sidecar .'"
795,"b'"" No one said a word . ""\n'","b'"" nadie dijo una palabra .'",b'no a las personas con las personas .',"b'"" nadie dijo una palabra .'"
796,b'It is a very pesky and very contagious skin infection that kids often pass around to each other and adults occasionally get from sex .\n',b'es una infecci\xc3\xb3n de la piel muy molestos y muy contagiosa que los ni\xc3\xb1os a menudo pasan alrededor de uno al otro y los adultos en ocasiones reciben de sexo .',b'no conocidos a los adultos son son revelando por sus enamorado en tus la gente son habian dormido utiliza que ya sus infeccion de s son son seria ocho guerras en familia !',b'es una infecc\xc3\xadon de piel muy jodida y contagiosa que los ni\xc3\xb1os usualmente transmiten entre s\xc3\xad y ocasionalmente los adultos transmiten a trav\xc3\xa9s del sexo .'
797,"b'Now , there was some weirdness on behalf of the cops when J.B. was arrested , but when it comes down to it , Justin admitted to having stuff in his system when he was pulled over .\n'","b'ahora , hab\xc3\xada un poco de extra\xc3\xb1eza por parte de los polic\xc3\xadas cuando jb fue arrestado , pero cuando se llega a esto , justin admiti\xc3\xb3 tener cosas en su sistema cuando se le detuvo .'",b'pero son fumando los gente a me importaba en el que se fue ella porque afirma .',"b'ahora , hab\xc3\xada un poco de extra\xc3\xb1eza por parte de los polic\xc3\xadas cuando jb fue arrestado , pero cuando se llega a esto , justin admiti\xc3\xb3 tener cosas en su cuerpo cuando se le detuvo .'"
798,b'What happens to hardware vendors in a market with shrinking profits is usually consolidation and exits .\n',b'\xc2\xbf qu\xc3\xa9 sucede con los fabricantes de hardware en un mercado con disminuci\xc3\xb3n de los beneficios es normalmente consolidaci\xc3\xb3n y salidas .',b'\xc2\xbf son gente en el que son son el comenzo siempre son son y la gente anteriores son son son a adultos son muchos que durante vender !',b'lo que sucede con los fabricantes de hardware en un mercado con disminuci\xc3\xb3n de los beneficios es usualmente la consolidaci\xc3\xb3n y las salidas .'
799,"b""It 's interesting to grapple with your weaknesses in such a visceral and raw way .\n""",b'es interesante que lidiar con sus debilidades de manera visceral y cruda .',b'no es de sus gente jessie e llena de el que llena',b'es interesante lidiar con tus debilidades de una manera tan visceral y cruda .'
800,"b'"" No , I \'m already busy enough with the life I lead \xe2\x80\x94 the last thing I need is a hobby .\n'","b'"" no , ya estoy bastante ocupado con la vida que llevo - la \xc3\xbaltima cosa que necesito es un hobby .'",b'no fue un momento la estado genial .',"b'"" no , ya estoy bastante ocupada con la vida que llevo - la \xc3\xbaltima cosa que necesito es un hobby .'"
801,b'Being a cast member on a reality show does not absolve people of their rights .\n',b'al ser un miembro del reparto en un reality show no exime al pueblo de sus derechos .',b'curiosos un miembro principal el pasado ha notablemente notablemente notablemente ha recien fue notablemente genial y este notablemente tiempo de los notablemente controversia el ha resultado de mensajes son notablemente libres notablemente de sus notablemente por notablemente notablemente ha son notablemente remordimiento y el ha empleados y sus papel entre',b'ser un miembro del reparto en un reality show no exime a las personas de sus derechos .'
802,b'They handle one-click catering for offices throughout Los Angeles and San Francisco .\n',b'ellos se encargan de un solo clic de vacaciones para oficinas en los \xc3\x81ngeles y san francisco .',b'de saco eran articulos estadounidense de su recien hollywood de los pequenos empresariales .',b'ellos manejan pedidos con un solo clic para oficinas en los \xc3\x81ngeles y san francisco .'
803,b'Sony loves to brand things .\n',b'sony le encanta las cosas de marca .',b'se gente y a verlos .',b'a sony le encanta crear marcas .'
804,b'Dannielle Owens-Reid lives in Los Angeles where she rehearses stand-up comedy in front of her cat .\n',"b'dannielle owens-reid vive en los \xc3\x81ngeles , donde ensaya la comedia stand-up en la parte delantera de su gato .'",b'cientos de la angeles pusieron contra contra la comunidad en su joven de su articulos fuera ?',"b'dannielle owens-reid vive en los \xc3\x81ngeles , donde ensaya la comedia en vivo ante su gato .'"
805,b') of my comfort zones .\n',b') de mis zonas de confort .',b'de hacer propositos',b') de mis c\xc3\xb3modas ideas preconcebidas .'
806,"b'"" Ideally , she \'s going to come out of that better suited to find happiness in a relationship .\n'","b'"" lo ideal ser\xc3\xada que ella va a salir de eso m\xc3\xa1s adecuado para encontrar la felicidad en una relaci\xc3\xb3n .'",b'no podrias desactivar el pequenos son son son son algunas siempre son mas momento en la gente mas o mas day son son manana sus fanaticos el poder son muchos que ella no ya estaba estado son son siendo a hacer inteligentes son estaba son son son son trabajando mas',"b'"" idealmente , ella va a salir de eso m\xc3\xa1s apropiada para encontrar la felicidad en una relaci\xc3\xb3n .'"
807,"b""Her 's is the one phone number besides your mom 's that you have memorized by heart .\n""","b'de su es el n\xc3\xbamero de tel\xc3\xa9fono , adem\xc3\xa1s de su madre de que usted ha aprendido de memoria de memoria .'",b'de el extraordinario de pura creen que se ella a el personas son gente sin gente se son risa son un buen numero de la dormido ?',"b'su n\xc3\xbamero de tel\xc3\xa9fono esta al lado del de tu madre , el cual te has aprendido de memoria .'"
808,"b'For number two , understanding the world , we have our ambitious AI Research Group , which is trying to build a unified model of how every person [ inside ] the world is connected to each other .\n'","b'para el n\xc3\xbamero dos , entender el mundo , tenemos nuestra ambiciosa ai grupo de investigaci\xc3\xb3n , que est\xc3\xa1 tratando de construir un modelo unificado de c\xc3\xb3mo cada persona [ dentro ] el mundo se conectan entre s\xc3\xad .'",b'no fue amigos son alguien habia llama son estaba como tuvo en comprados son llena de gente son las dormido son gente habia gente saliendo no pueden ella a dando un gente se comprados ella ahora son como a fue hablando de la gente son yendo de a trabajar se',"b'en segundo lugar , entender el mundo , tenemos nuestro ambicioso ai research group ( grupo de investigaci\xc3\xb3n ai ) , que est\xc3\xa1 tratando de construir un modelo unificado de c\xc3\xb3mo las personas en el mundo se conectan entre s\xc3\xad .'"
809,"b'This "" platform "" consists of the MakerBot Replicator Mini , a smaller 3D printer with the build volume of the original MakerBot Cupcake .\n'","b'esta "" plataforma "" consiste en el replicador de makerbot mini , una impresora 3d m\xc3\xa1s peque\xc3\xb1a , con el volumen de construcci\xc3\xb3n del original de la magdalena makerbot .'","b'no esta grandes s son trabajando el s en el s en el s contra no son fuera de fondos de su hall de sus pequenos son notablemente , no que son llena de media de fundador de el a voz en contra las que trabajando al s mas ella'","b'esta "" plataforma "" consiste en el replicador de makerbot mini , una impresora 3d m\xc3\xa1s peque\xc3\xb1a con el volumen de construcci\xc3\xb3n de la makerbot original .'"
810,"b'Good luck out there , girls !\n'","b'buena suerte ah\xc3\xad fuera , chicas !'",b'no estaba sucias en .',"b'buena suerte ah\xc3\xad , chicas !'"
811,"b'For , despite his qualities , Tintin has never been a big hit in the Anglo-Saxon world .\n'","b'porque , a pesar de sus cualidades , tint\xc3\xadn nunca ha sido un gran \xc3\xa9xito en el mundo anglosaj\xc3\xb3n .'",b'\xc2\xbf no creen .',"b'porque , a pesar de sus cualidades , tint\xc3\xadn nunca ha sido un gran \xc3\xa9xito en el mundo anglosaj\xc3\xb3n .'"
812,"b'I believe that the 89ers may not be those who were active then , or youthful witnesses at the time , but those who were born in or around 1989 , and are only now moving from the university of learning to that of life .\n'","b'creo que el 89ers puede no ser aquellos que estaban activos cuando , o testigos de juventud en el momento , pero los que nacieron en o alrededor de 1989 , y s\xc3\xb3lo ahora est\xc3\xa1n pasando de la universidad de aprender a la de la vida .'","b'no tienen el que son que son estamos generalmente son habian sido gente son me ella son son dispositivos , en gente se son habian estaba mas divertidas tech dentro son son habian gente encontro son aun son otras verlos en el que utiliza estan son estaba son habian a'","b'creo que los del 89 puede que no sean aquellos que estaban activos entonces , ni fueran testigos de la juventud en el momento , sino los que nacieron en o alrededor de 1989 , y s\xc3\xb3lo ahora est\xc3\xa1n pasando desde el aprendizaje de la universidad al de la vida .'"
813,b'I feel like this was life-changing not in the sense that winning the lottery is life-changing .\n',b'siento que esto cambi\xc3\xb3 la vida no en el sentido de que ganar la loter\xc3\xada es un cambio de vida .',b'pero curiosos son notablemente de vine no .',"b'siento que esto significa un cambio de vida , no en el sentido en que ganar la loter\xc3\xada es un cambio de vida .'"
814,"b""You ' ve always spent Thanksgiving with your family , but now you have to alternate years or divvy up holidays so you can be together .\n""","b'siempre has gastado de acci\xc3\xb3n de gracias con su familia , pero ahora tienes que a\xc3\xb1os alternos o repartir las vacaciones para que puedan estar juntos .'",b'siempre son juntos en volverse ella tendra nsfw de sus disfuncional en personas de adultos que estaban aun son en el anteriormente las sus !',"b'siempre han pasado acci\xc3\xb3n de gracias con sus familias , pero ahora tienen que alternar los a\xc3\xb1os o repartir las fiestas para poder estar juntos .'"
815,"b'The second world war lies behind a great deal in Tintin , just as it lies deep beneath the political instincts of many on the European continent .\n'","b'la segunda guerra mundial se encuentra detr\xc3\xa1s de una gran cantidad de tint\xc3\xadn , del mismo modo que se encuentra muy por debajo de los instintos pol\xc3\xadticos de muchos en el continente europeo .'",b'el buen cuerpo en el intenciones se encuentra de un necesario de el conectado que se habia a no ofrecer el la probabilidad web que habia ya estado cual se dado el el con el ano con son estaba trabajando de el tiempo son avergonzado tuvieran acceso',"b'la segunda guerra mundial se encuentra enmarcada en gran parte en tint\xc3\xadn , del mismo modo que se encuentra muy por debajo de los instintos pol\xc3\xadticos de muchos en el continente europeo .'"
