,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
660,"b'Almost immediately three clones popped up to replace it , including "" Flying Cyrus "" , a Miley Cyrus-themed clone .\n'","b'Casi de inmediato tres clones aparecieron para reemplazarlo , incluyendo "" Flying Ciro "" , un clon tem\xc3\xa1tica-Cyrus Miley .\n'","b'casi de inmediato tres clones aparecieron para reemplazarlo , incluyendo el si busters , incluyendo la recepcion con reemplazarlo , incluyendo una fiscalia , incluyendo la favorita de musica , junto , incluyendo un clon post para reemplazarlo , incluyendo muy rico , con los si y cantaba sex colombia'","b'Casi de inmediato tres clones aparecieron para reemplazarlo , incluyendo "" Flying Cyrus "" , un clon basado Cyrus Miley .\n'"
661,"b'Four people sitting near me commiserated about the fact that they were supposed to be on the same flight the following morning , but that specific flight had been cancelled already in preparation for the upcoming snowstorm .\n'","b'Cuatro personas sentadas cerca de m\xc3\xad se compadecieron sobre el hecho de que se supon\xc3\xada que deb\xc3\xadan estar en el mismo vuelo de la ma\xc3\xb1ana siguiente , pero ese vuelo concreto se hab\xc3\xadan cancelado ya en preparaci\xc3\xb3n para la pr\xc3\xb3xima tormenta de nieve .\n'",b'cuatro personas sentadas cerca de mi se compadecieron sobre el hecho de que se suponia que puede que los preguntas que decidi estar en el mismo vuelo de la manana fue se expande sobre el mismo vuelo de la manana el de los reclutas de que se suponia que te',"b'Cuatro personas sentadas cerca de m\xc3\xad se compadecieron sobre el hecho de que se supon\xc3\xada que deb\xc3\xadan estar en el mismo vuelo de la ma\xc3\xb1ana siguiente , pero exactamente ese vuelo se hab\xc3\xada cancelado ya en preveneci\xc3\xb3n para la pr\xc3\xb3xima tormenta de nieve .\n'"
662,"b'The high profile of these companies mark a turnaround in investor sentiment toward Chinese stocks listed in the U.S. since 2012 , when share prices fell after several firms pulled out of the U.S. stock market in response to accusations of improper accounting by regulators .\n'","b'El alto perfil de estas empresas marcan un cambio de tendencia en la confianza de los inversores hacia valores chinos que cotizan en los EE.UU. desde 2012 , cuando los precios de las acciones cayeron despu\xc3\xa9s de varias empresas se retiraron del mercado de valores de EE.UU. en respuesta a las acusaciones de irregularidades contables por los reguladores .\n'",b'el alto perfil de estas empresas marcan un cambio de tendencia en la confianza de los inversores hacia varias previsiones tactil durante tecnologia en su confianza de los inversores hacia valores chinos que escritas en los practica de los inversores hacia valores chinos que los precios de los inversores hacia',"b'El alto perfil de estas empresas marcan un cambio de tendencia en la confianza de los inversores hacia valores chinos que cotizan en los EE.UU. desde 2012 , cuando los precios de las acciones cayeron despu\xc3\xa9s de que varias empresas se retiraron del mercado de valores de EE.UU. en respuesta a las acusaciones de irregularidades contables por los reguladores .\n'"
663,"b""( The Wedding Singer , 50 First Dates , Music And Lyrics , Going The Distance , He 's Just Not That Into You , Never Been Kissed )\n""","b'( El chico ideal , 50 primeras citas , m\xc3\xbasica y letras , Salvando las distancias , \xc3\xa9l no es apenas \xc3\xa9se en usted , Nunca me han besado )\n'","b'el chico , beth citas , musica y jamie , mantuvieron citas , el linea con un cambio , solo dice , por la primera , el no es apenas one raros , nunca me ha localizado noticias .'","b'( El chico ideal , 50 primeras citas , Music And Lyrics , Salvando las distancias , \xc2\xbf Qu\xc3\xa9 les pasa a los hombres ? , Nunca me han besado )\n'"
664,"b""One area where Yota Devices is relying on crowdsourcing ideas to pour into YotaPhone 's development is on the apps side .\n""",b'Una de las \xc3\xa1reas donde los dispositivos Yota est\xc3\xa1 confiando en crowdsourcing ideas para verter en el desarrollo de YotaPhone est\xc3\xa1 en el lado apps .\n',b'una de las areas mayores dispositivos que los dispositivos moviles la empresa necesarios para aumentar en el desarrollo de windows esta en sus funcion companias para aumentar en el desarrollo de los considerando de windows phone por el desarrollo de yotaphone esta en el desarrollo de valor discurso que se',b'Una de las \xc3\xa1reas en las que Yota Devices conf\xc3\xada en el crowdsourcing de ideas para aplicar al desarrollo del YotaPhone est\xc3\xa1 en la parte de las aplicaciones .\n'
665,b'Both girls had their backs facing the windows so as not to endanger their eyesight and were eating frozen burritos .\n',"b'Las dos chicas estaban de espaldas frente a las ventanas , para no poner en peligro su vista y estaban comiendo burritos congelados .\n'",b'las dos chicas estaban de espaldas utilizando consistencia en un gran trabajo para una vida para no poner en peligro su vista y estaban comiendo con esta organizados y estaban comiendo burritos congelados .',b'Las dos chicas estaban de espaldas a las ventanas para no poner en peligro su vista y estaban comiendo burritos congelados .\n'
666,"b'But with reports of even arch competitors like Nokia toying with Android devices , the question may no longer be which platform is dominant , but what the state of play is with OEMs building on top of that outsized leader .\n'","b'Pero con los informes , incluso de competidores como Nokia arco jugando con los dispositivos Android , la pregunta ya no puede ser la plataforma que es dominante , pero lo que la situaci\xc3\xb3n es con la construcci\xc3\xb3n de los fabricantes de equipos en la cima de ese l\xc3\xadder descomunal .\n'","b'pero con los informes , incluso de competidores como nokia usar con dispositivos escolares , incluso para centrarse como nokia aguas raices con los dispositivos android , la pregunta ya no puede ser la plataforma que es la plataforma que es la plataforma que es salir android no puede ser'","b'Pero con informes de incluso competidores como Nokia jugueteando con dispositivos Android , la pregunta ya no puede ser cu\xc3\xa1l es la plataforma dominante , sino qu\xc3\xa9 papel juegan los fabricantes de equipos en la cima de este descomunal l\xc3\xadder .\n'"
667,"b""All the above \xe2\x80\x94 and I ' ll have more for you in the coming days \xe2\x80\x94 indicates so far as your humble servant can divine from lumpy tea sediment that Microsoft hasn' t changed its course in betting that a unified Windows experience across device classes with a firm shared application development environment is a strategy worth following .\n""",b'Todo lo anterior - y tendr\xc3\xa9 m\xc3\xa1s para usted en los pr\xc3\xb3ximos d\xc3\xadas - indica la medida en que su humilde servidor puede adivinar a partir de sedimentos de t\xc3\xa9 llena de bultos que Microsoft no ha cambiado su curso en las apuestas de que una experiencia unificada de Windows a trav\xc3\xa9s de clases de dispositivo a una entorno de desarrollo de aplicaci\xc3\xb3n compartida empresa es una estrategia vale la pena seguir .\n',b'todo lo anterior y tendre mas para usted en los proximos dias indica la medida y que su humilde servidor puede adivinar a diferentes deplorables lamentable como consultaba a partir de aprender que microsoft no ha cambiado su humilde servidor sobre que su humilde servidor puede adivinar a partir y',"b'Todo lo anterior ( y tendr\xc3\xa9 m\xc3\xa1s diversi\xc3\xb3n para ustedes en los pr\xc3\xb3ximos d\xc3\xadas ) indica , hasta donde su humilde servidor puede adivinar a partir del sedimento del t\xc3\xa9 , que Microsoft no ha cambiado su curso en sus apuestas a que una experiencia unificada de Windows a trav\xc3\xa9s de las diferentes clases de dispositivos , con un entorno de desarrollo de aplicaciones compartidas , es una estrategia que vale la pena seguir .\n'"
668,b'Sunnebo says that China is a standout in this regard .\n',b'Sunnebo dice que China es un destacado en este sentido .\n',b'sunnebo dice que china es un origen .',b'Sunnebo dice que China se destaca en este sentido .\n'
669,"b'Now that momma bear Pattie Mallette is spending more time with her little cub , maybe agreeing to drug testing will be even easier !\n'","b'Ahora que mam\xc3\xa1 Pattie Mallette oso es pasar m\xc3\xa1s tiempo con su peque\xc3\xb1o cachorro , tal vez de aceptar las pruebas de drogas ser\xc3\xa1 a\xc3\xban m\xc3\xa1s f\xc3\xa1cil !\n'","b'ahora que mama oso pattie mallette mallette interpreta a preocuparse , oculta es molluscum moderna mallette durante su visita cachorro , una vez a reducir su pequeno cachorro , tal vez que creia que recortar su pequeno cachorro , tal vez o heartbleed o quizas mas facil !'","b'Ahora que mam\xc3\xa1 oso Pattie Mallette se pasar m\xc3\xa1s tiempo con su peque\xc3\xb1o cachorro , tal vez acceptando las pruebas de drogas ser\xc3\xa1 a\xc3\xban m\xc3\xa1s f\xc3\xa1cil !\n'"
670,"b""Regardless , his lawyers have filed papers to have the trial postponed to a later date and they will meet with the judge tomorrow to find out whether they 've succeeded or not !\n""","b'En cualquier caso , sus abogados han presentado los documentos para que el juicio aplazado hasta una fecha posterior y se reunir\xc3\xa1n con el juez ma\xc3\xb1ana para saber si han tenido \xc3\xa9xito o no !\n'","b'en cualquier caso , sus abogados han declarado los documentos necesarios pronto , asi que el juicio estan dirigida por una fecha posterior y se reuniran con el juez manana y otro juicio del estilo del piso para asesinar si han tenido exito o no mas que los aparentemente a'","b'En todo caso , sus abogados han llenado los documentos necesarios para lograr aplazar el juicio una fecha posterior y se reunir\xc3\xa1n con el juez ma\xc3\xb1ana para saber si han tenido \xc3\xa9xito o no !\n'"
671,b'Go to the nearest bakery and get a baggie of assorted macarons .\n',b'Ir a la panader\xc3\xada m\xc3\xa1s cercana y obtener una bolsa de macarons surtidos .\n',b'ir a la panaderia mas cercana y obtener una base de mp surtidos .',b'Ir a la panader\xc3\xada m\xc3\xa1s cercana y comprar una bolsa de macarons surtidos .\n'
672,"b""Even if you ' ve never used it before , even if you 're not into Mason jar DIY projects , it becomes the site you visit whenever you have a spare minute .\n""","b'Incluso si usted nunca ha usado antes , incluso si usted no est\xc3\xa1 en tarro proyectos de bricolaje Mason , se convierte en el sitio que visita cada vez que tenga un minuto libre .\n'","b'mismo si nunca me hara de lograr , incluso si usted no esta en noticias , seras , incluso si puedes usted no esta sobre usted , usted no esta en mucho , a pase .'","b'Incluso si nunca antes lo has usado , incluso si no te gustan los proyectos de bricolaje con tarros , se convierte en el sitio que visitas cada vez que tenga un minuto libre .\n'"
673,"b""Even with something sad , she 's still got that wit !\n""","b'Incluso con algo triste , ella todav\xc3\xada tiene que saber !\n'","b'incluso con algo triste , ella todavia tiene eso sentir mejor !'","b'Incluso con algo triste , ella todav\xc3\xada tiene esa chispa !\n'"
674,"b""His employer , an alarming priest named Norbert Wallez , had other ideas , ordering that the new fictional reporter be sent to the Soviet Union , then to Belgium 's colony in the Congo .\n""","b'Su empleador , un sacerdote alarmante llamado Norbert Wallez , ten\xc3\xada otras ideas , ordenando que el nuevo reportero de ficci\xc3\xb3n se enviar\xc3\xa1 a la Uni\xc3\xb3n Sovi\xc3\xa9tica , y luego a la colonia de B\xc3\xa9lgica en el Congo .\n'","b'su compania , un sacerdote , un sacerdote que necesitaba aplicaciones de wikileaks , acerca de anoche , tenia otras ideas , ordenando que ha estrellas a como la escuela , ordenando que el nuevo reportero de ficcion se pusieron a la colonia social modelo , y predecir , y'","b'Su empleador , un sacerdote alarmista llamado Norbert Wallez , ten\xc3\xada otras ideas , ordenando que el nuevo reportero de ficci\xc3\xb3n fuese enviado a la Uni\xc3\xb3n Sovi\xc3\xa9tica , y luego a la colonia de B\xc3\xa9lgica en el Congo .\n'"
675,"b'When I started looking into the Bitcoin startup ecosystem in early 2013 , there was something that was just off about half of the founders I met .\n'","b'Cuando me puse a buscar en el ecosistema de inicio Bitcoin a principios de 2013 , hab\xc3\xada algo que estaba justo al lado de cerca de la mitad de los fundadores que conoc\xc3\xad .\n'","b'cuando me puse a buscar en el ecosistema de startup en facebook , director de dinero a principios de , habia visto este que estaba justo al cual estaba e que habia leido resultados , habia algo que fuera justo al lado de cerca de la mitad de informacion de'","b'Cuando me puse a buscar en el ecosistema de emprendimiento de Bitcoin a principios de 2013 , hab\xc3\xada algo que no estaba del todo bien con casi la mitad de los fundadores que conoc\xc3\xad .\n'"
676,"b'But more important , they are known on campus as places where people party on the weekend .\n'","b'Pero lo m\xc3\xa1s importante , se les conoce en el campus como lugares donde la gente del partido en el fin de semana .\n'","b'pero lo mas importante , esta invirtiendo por el cierta espacio en el fin de semana .'","b'Pero lo m\xc3\xa1s importante , son conocidos como los lugares donde la gente se puede ir de fiestas durante el fin de semana .\n'"
677,b'Something else in Tintin spoke to children and adults in continental Europe .\n',b'Algo m\xc3\xa1s en Tintin habl\xc3\xb3 a los ni\xc3\xb1os y adultos en la Europa continental .\n',b'algo mas en es a los ninos y adultos en la europa continental .',b'Algo m\xc3\xa1s en Tintin atrajo a los ni\xc3\xb1os y adultos en la Europa continental .\n'
678,"b""In Hejlsberg 's view , the 1.0 release candidate that is launching today is essentially the project 's full 1.0 release , but to be conservative , the team decided to call it a release candidate in case users find any new bugs .\n""","b'En opini\xc3\xb3n de Hejlsberg , la versi\xc3\xb3n candidata 1.0 que se lanza hoy es esencialmente versi\xc3\xb3n completa 1.0 del proyecto , pero para ser conservador , el equipo decidi\xc3\xb3 llamarlo una versi\xc3\xb3n candidata en caso los usuarios encontrar nuevos errores .\n'","b'en opinion de hejlsberg , la version candidata . que se lanza hoy es esencialmente version completa . del proyecto , pero para ser intento vinculo . para al lugar , pero para ser doble completa . wren es rapidamente es esencialmente version completa . del proyecto , pero los'","b'En opini\xc3\xb3n de Hejlsberg , la versi\xc3\xb3n candidata 1.0 que se lanza hoy es esencialmente versi\xc3\xb3n completa 1.0 del proyecto , pero para ser conservador , el equipo decidi\xc3\xb3 llamarlo una versi\xc3\xb3n candidata en caso los usuarios encontrar nuevos errores .\n'"
