,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
713,"b'Of those bought by their tenants , says the council , some 40 % were sold on to buy-to-let landlords , many of them companies who rent flats back to the council at inflated rates : a council rent might be \xc2\xa3 150 , but the next door ex-council flat rented out by a landlord will go for \xc2\xa3 450 a week .\n'","de los comprados por sus inquilinos  ,  dice el concilio  ,  un   se vendieron en compraradejar que los propietarios  ,  muchos de ellos empresas que alquilan pisos de nuevo al concilio en precios inflados  una renta consejo podria ser de  libras  ,  pero la al lado exconsejo plana alquilado por un propietario ira por   por semana  .","b'una se puede a las perceptores a los inquilinos , dice el navegador , un uso de su informe en su cuenta de la misma sobre la compania a nuestro cual envio dispositivos , muchos de ellos creen que tenian los analisis , muchos de ellos creen que conseguir que'","de los comprados por sus inquilinos  ,  dice el concilio  ,  un   se vendieron a propietarios que tenian que rentarlos  ,  muchos de ellos empresas que alquilan pisos de nuevo al consejo con precios inflados  una renta del consejo podria ser de  libras  ,  pero la al lado que era del consejo y ahora la alquila un propietario se rentara por   por semana  ."
714,"b'\xe2\x80\x94 Kathryn East ( @ kathryneast ) January 23 , 2014\n'",kathryn medio   kathryneast   de enero,b'a kathryn east kathryneast de twitter',kathryn east   kathryneast   de enero
715,b'They previously found lots of success writing for sitcoms .\n',ellos encontraron previamente mucho exito escribiendo para comedias  .,b'ellos encontraron previamente mucho exito escribiendo para comedias .',ellos encontraron previamente mucho exito escribiendo para comedias de television  .
716,"b""According to a report by the China Software Industry Association , China 's cloud-computing value chain is expected to be worth $ 122 billion by 2015 .\n""","de acuerdo con un informe de la asociacion china de la industria de software  ,  se espera que la cadena de valor de cloud computing de china a valer   mil millones en   .","b'de acuerdo con un informe de la asociacion china de la industria en software , envio a la especial de software que los unicos de la opcion de la industria de europa , envio que la cadena de valor de contenido en .'","de acuerdo con un informe de la asociacion china de la industria de software  ,  se espera que la cadena de valor de los servicios de computacion en la nube de china valdran   mil millones en   ."
717,"b'But my apartment smelled like cr\xc3\xa8me br\xc3\xbbl\xc3\xa9e for awhile afterwards , so that was nice .\n'","pero mi apartamento olia a crema catalana por un tiempo despues  ,  asi que era agradable  .",b'pero mi apartamento olia a crema que si la gran twitter con un tiempo despues no simplemente ella ya .',"pero mi apartamento olia a crema catalana por un tiempo despues  ,  asi que eso fue agradable  ."
718,"b'"" Find Out How JT Plans On Making It Up To You HERE !\n'",enterese como planes jt por making it up to you aqu  !,"b'con hablar para usaba a casa al momento , juega mucho amigos de amigos . .'","enterate como jt planea compensarte por ello  ,  aqu  !"
719,"b'It allows \xe2\x80\x94 it requires \xe2\x80\x94 a honing in on specificity , where so many realities throw off the blanket fictions .\n'","permiterequierea perfeccionar en la especificidad  ,  donde tantas realidades que suelta las ficciones manta  .",b'realiza una situacion natural en la sol famosa de esos cuenta de los asociados para .',"ella permite lo requiere perfeccionar la especificidad  ,  donde tantas realidades terminan sacudiendo la manta de las ficciones  ."
720,"b'He says that LinkedIn will continue to talk to partners , policy makers and others to reassess how it is proceeding in the country .\n'","l dice que linkedin continuara hablar con los socios  ,  responsables politicos y otros a reconsiderar la forma en que esta llevando a cabo en el pais  .","b'el dice que linkedin que android dijeron con los socios , responsables politicos y otros a evaluar la manera en quienes esta llevando a cabo en el pais .'","senala que linkedin continuara dialogando con los socios  ,  responsables politicos y otros para evaluar la forma en que se esta actuando en el pais  ."
721,"b'In the google maps android app , if you search for a place , you can click the share icon and send that location to anyone via a wide assortment of apps .\n'","en los mapas de google android app  ,  si busca un lugar  ,  puede hacer clic en el icono de compartir y enviar esa ubicacion para cualquier persona a traves de una amplia variedad de aplicaciones  .","b'en los a la busqueda de google android de google maps o password , si descartar un lugar , puede hacer clic en el icono de compartir y enviar como un lugar , puedes hacer clic en twitter y un peso a medida a un gran de compartir y enviar'","en la aplicacion android de google maps  ,  si buscas un lugar  ,  puedes hacer clic en el icono de compartir y enviar esa ubicacion a cualquier persona a traves de una amplia variedad de aplicaciones  ."
722,"b""Ayelet Ben-Shahar may play a high-end jewelry dealer in Showtime 's House of Lies , but in real life she was just arrested for allegedly being a low-end thief !\n""","ayelet benshahar puede jugar un distribuidor de joyas de alta gama en el house of lies de showtime  ,  pero en la vida real solo estaba arrestado por supuestamente ser un ladron de gama baja  !","b'con superar ella puede caracterizar a ser de joyas con con el blogger de joyas de la conferencia de la comedia de pelea de alta alta en la fama de esta unidos , pero en la moda real por la que bruno por la la pene de country , pero'","ayelet benshahar puede caracterizar a una vendedora de joyas de clase alta en el show house of lies del canal showtime  ,  pero en la vida real recientemente fue arrestada supuestamente por ser una ladrona de gama baja  ."
723,"b'"" I \'m very happy with what we \'ve done , but I also have a backlog of film projects \xe2\x80\x94 because Super Fun Night took me out of movies for the year \xe2\x80\x94 so I \'ll get on those in the event that it doesn \'t go ahead .\n'","estoy muy contento con lo que hemos hecho  ,  pero tambien tengo un atraso de proyectos de cine  porque de super fun night me saco de las peliculas para el ano  asi que voy a conseguir en los que  ,  en caso de que doesn  t adelante  .","b'estoy muy contento con lo que hemos hecho , pero este hecho , pero tambien tengo mucha ponerla de escuela , pero tambien tengo un excelente con proyectos de proyectos de proyectos de proyectos de la manera de proyectos de universidad porque la escuela porque de super de cine con'","estoy muy contento con lo que hemos hecho  ,  pero tambien tengo un retraso de proyectos de cine  porque super fun night me alejo de las peliculas por el ano  asi que voy a volver a ellos en el caso de que eso no siga adelante  ."
724,"b'The editor , nursing a drink , looked around at the bloggers in attendance and let out a laugh .\n'","el editor  ,  amamantando a un trago  ,  miro a los bloggers que asistieron y solto una carcajada  .","b'el editor , listas a un trago , miro a los bloggers que asistieron y . a los bloggers que asistieron y muy .'","el editor  ,  tomandose un trago lentamente  ,  miro a los bloggers que asistieron y solto una carcajada  ."
725,"b'Tags : awkward , cannes , cannes film festival , comment , director , favorite , film , icky icky poo , jennifer lawrence , jennifer lawrence cannes , jennifer lawrence makes rape jo , jennifer lawrence makes rape joke , jennifer lawrence party in cannes , jennifer lawrence rape joke cannes , jennifer lawrence rape joke not good , jennifer lawrence rape joke yikes , joke , private , rape , screaming , spotted , vanity fair\n'","etiquetas  torpe  ,  cannes  ,  festival de cannes  ,  comentario  ,  director  ,  favorito  ,  pelicula  ,  poo asqueroso asqueroso  ,  jennifer lawrence  ,  cannes jennifer lawrence  ,  jennifer lawrence hace violacion jo  ,  jennifer lawrence hace violacion broma  ,  partido jennifer lawrence en cannes  ,  jennifer lawrence violacion cannes broma  ,  jennifer lawrence violacion broma no es bueno  ,   ay jennifer lawrence violacion broma  ,  broma  ,  privada  ,  violacion  ,  gritando  ,  manchado  ,  feria de las vanidades","b'etiquetas incomodo , cannes , festival , monster , sombras de cannes , comentario , monster asquerosa asquerosa hobbs asquerosa prometido , registro , entrevista , favorito , rutina de cine , comentario , pelicula , cantante , artista , favorito , pelicula de cannes , comentario , caracter ,'","etiquetas  incomodo  ,  cannes  ,  festival de cine de cannes  ,  comentario  ,  director  ,  favorito  ,  pelicula  ,  asquerosa asquerosa popo  ,  jennifer lawrence  ,  jennifer lawrence cannes  ,  jennifer lawrence hace chiste de violacion  ,  fiesta de jennifer lawrence en cannes  ,  jennifer lawrence chiste de violacion cannes  ,  jennifer lawrence chiste de violacion no es bueno  ,  jennifer lawrence broma de violacion  ew  !   ,  broma  ,  privada  ,  violacion  ,  gritando  ,  marcado  ,  vanity fair"
726,"b""We know they 're facing extreme money troubles , including the possibility of losing their home ...\n""","sabemos que estan enfrentando problemas economicos extremos  ,  incluyendo la posibilidad de perder su casa  .  .  .",b'sabemos que ahora .',"sabemos que se estan enfrentando problemas economicos muy intensos  ,  incluyendo la posibilidad de perder su casa  .  .  ."
727,"b'Line does work to localize its sticker content for different markets and even different communities within markets \xe2\x80\x94 but what better way to speed up that work than co-opting local people into the effort , and giving them a further incentive to spread the app to their friends .\n'","line trabaja para localizar su contenido para el parachoques para los diferentes mercados e incluso diferentes comunidades dentro de los mercados   ,  pero  ¿  que mejor manera de acelerar ese trabajo de cooptacion de la poblacion local en el esfuerzo  ,  y darles un incentivo mas para extender la aplicacion a sus amigos  .",b'line trabaja para localizar su base por los lugares anteriores e incluso diferentes comunidades dentro de los desafios aplicaciones de distribucion de pequenas ingresos e incluso diferentes comunidades de la hogar de la infraestructura a sus amigos .',"line trabaja para localizar su repertorio de stickers para diferentes mercados e  ,  incluso  ,  para diferentes comunidades dentro de los mercados  pero  ¿  que mejor manera de acelerar esa tarea que involucrar al publico local y ofrecerle un incentivo mas para recomendar la aplicacion a sus amigos  ."
